review,note,niveau,date,platform,niveau_classe,note_ref,review_cleaned,topic,sentiment_textblob,label_textblob,sentiment_vader,label_vader
"J'ai essayé tant bien que mal de défendre le gameplay... Mais c'est peine perdu. Je le trouvais intéressant au début, et puis comme d'hab cela devient n'importe quoi au bout d'1 seule semaine. La commu et notamment les joueurs pros rendent ce jeu dégueulasse au plus haut point. Le speedboost abusé, les défenses à 5, les enroulés, et bien d'autres paramètres qui font qu'au final, EA n'apprend pas de ses erreurs. MAIS : Pour une fois, je ne remet pas la faute uniquement à EA, mais aussi à cette communauté qui est je pense la plus dégueulasse tout jeux confondus. Au lieu de chercher à jouer au foot, la base du jeu, non il faut à tout prix a jouer la meta. J'ai vu récemment un pro se plaindre qu'un joueur se prenait pour ""guardiola"" en tentant de jouer la possession et donc au foot... comment voulez-vous avancer avec cette mentalité ? Vous pourriez mettre nimporte quel gameplay un minimum réaliste, avec cette commu rien est possible...",3,1.0,07/10/24,PS5,Novice,20,essayé tant bien mal défendre gameplay peine perdu trouvais intéressant début puis comme hab cela devient importe quoi bout seule semaine commu notamment joueurs pro rendent jeu dégueulasse plus haut point speedboost abusé défenses enroulés bien autres paramètres font final ea apprend erreurs fois remet faute uniquement ea aussi cette communauté pense plus dégueulasse tout jeux confondus lieu chercher jouer foot base jeu non faut tout prix a jouer meta vu récemment pro plaindre joueur prenait guardiola tentant jouer possession donc foot comment voulez avancer cette mentalité pourriez mettre nimporte quel gameplay minimum réaliste cette commu rien possible,0,-0.26666666666666666,négatif,-0.25,négatif
"Pour gagner c'est très simple : prendre la noisette et appuyer sur rond quand on est dans la surface de réparation. Bref, c'est devenu un vrai jeu de golmon qui simule tout sauf le football. 0.",0,1.0,06/10/24,PS5,Novice,20,gagner très simple prendre noisette appuyer rond quand surface réparation bref devenu vrai jeu golmon simule tout sauf football,2,0.0,neutre,-0.128,négatif
"Je l'ai  acheté  fort heureusement via une clé cd à bas prix sur un site étranger...Le jeu a un gameplay vraiment frustrant, c est pire qu avant . Tu as une impression de facilité et une fluidité de mouvement mais c est assisté par l'IA  qui au final te ruine  l'expérience du jeu. Tout est pour l attaque, ça part dans des score fleuve a coup de 6-10 ou 7-9 , c'est nawak , des défenseurs sont vraiment au fraises , même quand le ballon leurs passe devant le nez ils ne mettent pas le pieds,  et les placements des joueurs sont horribles.On a tjs les joueurs qui partent du rond central impossible a arrêter même a 4 sur le joueur ...Les contres favorable qui vous feront pété un câbles , ils sont légion dans le FC 25 . Les passe en profondeur qui deviennent la norme vu que les défenseurs sont des plots.Et le changement de joueurs qui est putain de long , obligé d appuyer 2 -3 fois c est méga frustrantA 30€ ça vaut le coup pour le mode carrière mais a plein tarif c est une escroquerie.Attendez quelques mois il sera a -80% sur le store tellement il pue la merde .",5,8.0,06/10/24,PS5,Novice,20,acheté fort heureusement via clé cd ba prix site étranger jeu a gameplay vraiment frustrant pire avant impression facilité fluidité mouvement assisté ia final ruine expérience jeu tout attaque ça part score fleuve a coup nawak défenseurs vraiment fraise quand ballon leurs passe devant nez mettent pieds placement joueurs horribles a tjs joueurs partent rond central impossible a arrêter a joueur contres favorable feront pété câbles légion fc passe profondeur deviennent norme vu défenseurs plot changement joueurs putain long obligé appuyer fois méga frustranta ça vaut coup mode carrière a plein tarif escroquerie attendez quelques mois a store tellement pue merde,0,-0.17916666666666667,négatif,0.1027,positif
Trop nul comme d’hab 🔥🔥💪J’ai jamais pris aussi peu de plaisir sur la licence en début d’année en espérant qu’ils arrangent le jeux mais c’est jamais le cas,3,1.0,04/10/24,PS5,Novice,20,trop nul comme hab jamais pris aussi peu plaisir licence début année espérant arrangent jeux jamais ca,0,0.0,neutre,0.0,neutre
Achèter la semaine dernierRevendu aujourd’huiMais quel fifa de merde . J’ai jamais jouer à un aussi mauvais fifaJeux bugguerCommunauté toxique bref a évité,4,4.0,04/10/24,PS5,Novice,20,achèter semaine dernierrevendu aujourd huimais quel fifa merde jamais jouer aussi mauvais fifajeux bugguercommunauté toxique bref a évité,0,0.0,neutre,0.0,neutre
"Je joue à cette licence depuis au moins FIFA 08, j'ai pu constater les entre guillemets évolution chaque années. Y avait quand même chaque année un petit changement dans le gameplay. Le plus gros à était le changement entre le 23 et le 24 (sur New Gen)... Mais que dire du 25... C'est le 24 mais avec tout les côtés les plus dégueulasses qui existent. Je suis un gros joueur de Club pro de base. Tellement qu'il est horrible, je n'y ait fait même pas 50 matchs... Que dire du MODE UT, c'est le mode pay too win par excellence... Mais bon le principal problème du jeu reste les bugs.... Bugs de contre, bugs de passes, speed Boost à répétition. Meta Cheater à gogo. Ce n'est pas un jeu de foot... Je déconseille à n'importe qui de l'acheter. Personnellement c'est la dernière que j'achète ce jeu... Sans l'avoir tester au préalable... C'est le pire FIFA de l'histoire.",0,1.0,04/10/24,PS5,Novice,20,joue cette licence depuis moins fifa pu constater entre guillemets évolution chaque années quand chaque année petit changement gameplay plus gros changement entre new gen dire tout côtés plus dégueulasses existent gros joueur club pro base tellement horrible fait match dire mode ut mode pay too win excellence bon principal problème jeu reste bug bug contre bug pass speed boost répétition meta cheater gogo jeu foot déconseille importe acheter personnellement dernière achète jeu sans avoir tester préalable pire fifa histoire,0,-0.21590909090909088,négatif,-0.6597,négatif
Comme chaque année c'est une catastrophe... je ne perdrais pas mon temps à développer car ceux qui ont pondu cette bouse n'en n'ont pas pris le temps non plus...,1,5.0,04/10/24,PS5,Novice,20,comme chaque année catastrophe perdrais temp développer car ceux pondu cette bouse pris temp non plus,0,0.0,neutre,-0.6597,négatif
"C'est dommage de faire un test comme cela mais EA a vraiment poussé le bouchon trop loin. Il n'y a vraiment que l'argent qui compte pour cette compagnie.Le jeu est potable dans l'ensemble, c'est ce que je dirai si il n'y avait pas un déséquilibre si grande entre le coeur du jeu, l'attaque et la défense. Entre défense auto qui aide les joueurs qui n'ont pas un très bon niveau (en même temps pourquoi ne pas utiliser cette idée de rapprocher les joueurs faible et ceux fort afin de les pousser a investir leur argent dans le jeu), plus tu laisse l'ordi défendre et plus la défense parait forte. L'attaque c'est pas mieux car avec le speed boost, les joueurs meta (on les reconnait car ce ne sont pas forcement leur note mais leur valeur sur marcher) et les notes cachés car faut se le dire, comment un grand joueur de plus d'1m80 qui a 90 d'agilité est moins agile et plus lourd qu'un joueur petit qui a 75 d'agilité. Le milieu n'en parlons même pas.FC IQ, juste l'idée de cette année afin de camouflé et vendre du recyclé pour moi. C'est plus simple, comme ça les joueurs pro et ceux qui font que manger des heures de jeux sont pas seulement avantager, mais pousse les autres involontairement à investir leur argent. FC IQ c'est l'idée d'EA pour gagner encore plus d'argent avec beaucoup moins de joueur sur le jeu.Je vais même pas rentrer sur le scipt qui est chaque année encore plus présent. Quand au test de ce jeux, c'est sur que lorsque l'on joue avec l'ordi ou juste quelque minute on peut dire ça va c'est correcte. Bien-sûr, des personnes pourront aimer le jeu mais personnellement, moi qui aime le foot, je ne sais pas à quelle style de jeu je joue quand je vois FC25. A l'image des derniers jeu fifa.Il y a trop de chose a dire sur ce jeu. Vivement un retour au bon vieux fifa qui proposait du bon gameplay !",2,1.0,03/10/24,PS5,Novice,20,dommage faire test comme cela ea a vraiment poussé bouchon trop loin a vraiment argent compte cette compagnie jeu potable ensemble dirai si déséquilibre si grande entre coeur jeu attaque défense entre défense auto aide joueurs très bon niveau temp pourquoi utiliser cette idée rapprocher joueurs faible ceux fort afin pousser a investir argent jeu plus laisse ordi défendre plus défense parait forte attaque mieux car speed boost joueurs meta reconnait car forcement note valeur marcher note cachés car faut dire comment grand joueur plus a agilité moins agile plus lourd joueur petit a agilité milieu parlons fc iq juste idée cette année afin camouflé vendre recyclé plus simple comme ça joueurs pro ceux font manger heures jeux seulement avantager pousse autres involontairement investir argent fc iq idée ea gagner encore plus argent beaucoup moins joueur jeu vais rentrer scipt chaque année encore plus présent quand test jeux lorsque joue ordi juste quelque minute peut dire ça va correcte bien sûr personnes pourront aimer jeu personnellement aime foot sais quelle style jeu joue quand vois fc a image derniers jeu fifa a trop chose a dire jeu vivement retour bon vieux fifa proposait bon gameplay,0,0.3333333333333333,positif,-0.5106,négatif
Rien a rajouter le jeux est complètement bug avec des licence en moins le prix ne change pas... Il s'agirait de sortir des jeux complet sans bug ni fonction défaillante,1,10.0,03/10/24,PS5,Actif,20,rien a rajouter jeux complètement bug licence moins prix change agirait sortir jeux complet sans bug ni fonction défaillante,3,0.0,neutre,0.0,neutre
"Comme dab c'est du EA. Script bug pompe à fric.Malheureusement seul jeu foot donc pas le choix....Vivement qu'un concourant arrive. On va jouer jusqu'au craquage psychologiquement, donc d'ici quelques semaines",0,1.0,02/10/24,PS5,Novice,20,comme dab ea script bug pompe fric malheureusement seul jeu foot donc choix vivement concourant arrive va jouer jusqu craquage psychologiquement donc ici quelques semaines,0,0.0,neutre,0.0,neutre
Pue sa mère ce jeu là déchéance d'année en année et leur nouveau système inutile qui complique les choses pour r leurs bug H24 qui rendent fou les match clash ou ça nous quitte sans raison arrêtez de nous prendre pour des cons EA,0,1.0,02/10/24,PS5,Novice,20,pue mère jeu là déchéance année année nouveau système inutile complique choses r leurs bug h rendent fou match clash ça quitte sans raison arrêtez prendre con ea,3,0.0,neutre,0.0,neutre
"Ils ont au moins l'honnêteté de nous mettre une version d'essai de 10h avec l'EA Play pour qu'on le test ainsi se nous permettre de ne pas prendre part à cette arnaque...ça fait depuis Fifa 14 qu'on a le même jeu... en moins bien, avec des licences en moins, des ajouts inutiles, des mode de jeux peu évolutif... Bref vivement une concurrence pour obligé EA a se bouger !",0,3.0,30/09/24,PS5,Novice,20,moins honnêteté mettre version essai h ea play test ainsi permettre prendre part cette arnaque ça fait depuis fifa a jeu moins bien licence moins ajouts inutiles mode jeux peu évolutif bref vivement concurrence obligé ea a bouger,0,0.0,neutre,0.34,positif
Le rival super  dur a joué ces incroyables  voir le l’a qualifi de fut champion. Qui sera très compliqué à jouer. Je comprends pk il mais de rivals aussi dur à jouer. Ces degeulasse,3,1.0,30/09/24,PS5,Novice,20,rival super dur a joué incroyables voir a qualifi champion très compliqué jouer comprends pk rival aussi dur jouer degeulasse,0,0.3333333333333333,positif,0.8316,positif
"Je crois que j'ai aucun mot suffisamment fort pour exprimer ma colère sur cette nouvelle daube.Je joue majoritairement en ligne et c'est que de la frustration, tout le temps. Les matchs sont tous les mêmes avec des scénarios qui ne font que se répéter.Vous venez de marquer ? Votre adversaire va marquer et dans la foulée aller mettre un second goal.Match hyper serré à la mi-temps et en seconde mi-temps vous remarquez que plus rien ne fonctionne. Les joueurs sont lents, les passes sont imprécises, le gardien adverse arrête absolument tous vos tirs quand l'adversaire va tirer au milieu du goal et marquer...Des ballons qui passent à travers les joueurs, des passes et des tirs qui se retrouvent tout simplement à l'opposé de là où on a orienté notre joystick, des gardiens tantôt super-héros tantôt passoir, aucune cohérence...Ce qui est vraiment répugnant, c'est qu'en réalité, même online, vous jouez + contre de l'IA que contre des gens, donc s'il a été décidé que l'IA 1 est plus forte que l'IA 2 et bien le joueur 1 aura un avantage certain tout le long du match.Franchement, rares sont les moments de plaisir alors que c'est censé être la base d'un jeu, prendre du plaisir, ""jouer"". À force de ""simulation"" , d'IA new gen, on y perd justement l'intérêt primaire que l'on venait chercher.",0,1.0,28/09/24,PC,Novice,20,crois aucun mot suffisamment fort exprimer colère cette nouvelle daube joue majoritairement ligne frustration tout temp match tous mêmes scénarios font répéter venez marquer adversaire va marquer foulée aller mettre second goal match hyper serré mi temp seconde mi temp remarquez plus rien fonctionne joueurs lent pass imprécises gardien adverse arrête absolument tous tirs quand adversaire va tirer milieu goal marquer ballons passent travers joueurs pass tirs retrouvent tout simplement opposé là où a orienté joystick gardiens tantôt super héros tantôt passoir aucune cohérence vraiment répugnant réalité online jouez contre ia contre gen donc a décidé ia plus forte ia bien joueur avantage certain tout long match franchement rares moment plaisir alors censé être base jeu prendre plaisir jouer force simulation ia new gen perd justement intérêt primaire venait chercher,0,-0.027669552669552688,neutre,-0.1027,négatif
"PIRE FIFA CANCER, GAMELPAY POURI, MENUS PU LA MERDE........................................................................................................",0,7.0,30/10/24,PC,Novice,20,pire fifa cancer gamelpay pouri menu pu merde,1,0.0,neutre,-0.7579,négatif
"La révolution de cet opus c'est le comportement de l'IA et l'impact réel de la tactique sur les matchs.Quand l'IA copie les comportements humains pour faire des choses inattendues sur le terrain c'est top.Cela faisait longtemps qu'on avait envie de réfléchir un peu dans un jeu de foot. Avec IQ c'est mieux.Le défaut du jeu c'est les collisions et certains contacts bizarre.Pour le reste EA à trouvé un équilibre intéressant entre fun arcade et simulation réaliste.Le gameplay est très riche et assez difficile à prendre en main.Il faut une centaine d'heures pour commencer à bien maitriser le jeu et savoir défendre correctement.Ne rager pas à juger le jeu trop tôt parce que vous prenez des 8-0 alors que vous n'avez pas fini votre phase d'apprentissage. Les scores de ping pong n'existent pas quand 2 bons joueurs s'affrontent.Je fais souvent des nuls 1-1 2-2 ou rarement plus. Une belle surprise cette édition 2025 mais trop de bugs qui viennent tâcher l'expérience même si EA en a corriger certaines assez vite, d'autres demeurent. C'est encourageant pour la suite.",15,9.0,29/09/24,PC,Novice,20,révolution cet opus comportement ia impact réel tactique match quand ia copie comportements humains faire choses inattendues terrain top cela faisait longtemps envie réfléchir peu jeu foot iq mieux défaut jeu collision certains contact bizarre reste ea trouvé équilibre intéressant entre fun arcade simulation réaliste gameplay très riche assez difficile prendre main faut centaine heures commencer bien maitriser jeu savoir défendre correctement rager juger jeu trop tôt parce prenez alors fini phase apprentissage score ping pong existent quand bons joueurs affrontent fais souvent nuls rarement plus belle surprise cette édition trop bug viennent tâcher expérience si ea a corriger certaines assez vite autres demeurent encourageant suite,0,0.3416666666666667,positif,0.34,positif
"Comme disent les profs, on va mettre 4/20 pour l'encre et le nom bien écrit.Gameplay atroce, toujours les même joueurs dans les promos, une opti à l'arrache.Ca commence à faire cher les màj d'effectifs.",4,1.0,13/11/24,PC,Novice,20,comme disent prof va mettre encre nom bien écrit gameplay atroce toujours joueurs promos opti arrache ca commence faire cher màj effectifs,0,0.0,neutre,0.0,neutre
"07 octobre, on ne peut toujours pas jouer en carrière pro parce que les notes sont buggés, par contre ultimate team pas de probleme ca fonctionne bien (surtout la boutique)",1,4.0,07/10/24,PC,Novice,20,octobre peut toujours jouer carrière pro parce note buggés contre ultimate team probleme ca fonctionne bien surtout boutique,3,0.0,neutre,0.0,neutre
"0/20 produit cassé :https://www.jeuxvideo.com/forums/42-3022063-74895354-1-0-1-0-input-lag.htminput lag offline ou online, sur tous les supports depuis FIFA 22FIFA une gigantesque arnaque marketing avec un moteur de jeu casséDepuis FIFA 22 c'est une catastrophe. (que ce soit sur PS5, PC ou Series X)input lag solo ou offline désastreux, jeu immonde.https://www.jeuxvideo.com/forums/42-3021124-70548196-1-0-1-0-article-interessant-sur-le-moteur-frostbite.htmhttps://www.jeuxvideo.com/forums/42-3021827-73059864-1-0-1-0-les-bugs-graphiques-en-images-les-joueurs-sont-des-lampes.htmet en vidéo :https://youtu.be/OjYIczSzqEA?feature=shared&t=291Je vous invite à lire tous les commentaires et les liens sous la description de la vidéo. Le moteur de jeu d'EA est un désastre. S'il y avait une haute autorité de contrôle de la qualité des jeux vidéo, jamais les FIFA ne verraient le jour en l'état actuel des choses. C'est bien de faire du marketing et de vendre un produit cassé..... en fait ça s'appelle juste du vol....NHL 22 la même chose :https://answers.ea.com/t5/Other-NHL-Games/Nhl-22-input-lag-and-delay/m-p/11591408#M3340https://answers.ea.com/t5/NHL-23/Input-Lag-Unresponsiveness/td-p/11949320https://answers.ea.com/t5/Other-NHL-Games/Nhl-22-input-lag-and-delay/m-p/11785609#M3469sur FIFA 23, effacer les saves rendaient la partie offline suivante fluide et sans input lag :cf commentaire de la vidéo :    If I delete my saves and disconnect from the Internet, the first offline game I play is super smooth! but after it seems to start to be delayed. no joke : If I delete my saves, the game is super smooth for 1 offline game. Someone from the NHL forum gave me the idea to delete the saves and to test, here he is talking about the fact that the game become smooth when he delete hi saves : https://answers.ea.com/t5/Technical-Issues/Nhl-22-input-lag-and-delay/m-p/11591408#M3340Comme c'est bizarre les jeux EA qui souffrent des mêmes bugs énormes.et ça continue sur EA FC 25 (sauf que cette fois je n'achète plus leur daube). Pour ceux qui espèrent du mieux, c'est visiblement raté. Tout le pognon dans le marketing et pour FUT mais l'input lag et le gameplay cassé c'est le dernier de leur soucis.S'il y avait une autorité de contrôle mais ils devraient des millions d'euros à tous les consommateurs floués depuis des années sur PC, PS5 et Xbox Series entre NHL et FIFA (tous leur jeux Frostbite en fait).plus leur forum où ils marquent comme résolu des problèmes qui ne le sont jamais. Et pour pas montrer que ça râle les modos EA qui créent un nouveau topic... et les streameurs youtube on en parle ?comme par hasard l'input lag et les bugs majeurs jamais évoqués comme par hasard.",0,5.0,28/10/24,PC,Novice,20,produit cassé http www jeuxvideo com forum input lag htminput lag offline online tous support depuis fifa fifa gigantesque arnaque marketing moteur jeu cassédepuis fifa catastrophe p pc series x input lag solo offline désastreux jeu immonde http www jeuxvideo com forum article interessant moteur frostbite htmhttps www jeuxvideo com forum bug graphiques image joueurs lampes htmet vidéo http youtu be ojyiczszqea feature shared invite lira tous commentaires lien sou description vidéo moteur jeu ea désastre haute autorité contrôle qualité jeux vidéo jamais fifa verraient jour état actuel choses bien faire marketing vendre produit cassé fait ça appelle juste vol nhl chose http answer ea com other nhl game nhl input lag and delay p http answer ea com nhl input lag unresponsiveness td p http answer ea com other nhl game nhl input lag and delay p fifa effacer save rendaient partie offline suivante fluide sans input lag cf commentaire vidéo if i delete my save and disconnect from the internet the first offline game i play is super smooth but after it seems to start to be delayed no joke if i delete my save the game is super smooth for offline game someone from the nhl forum gave the idea to delete the save and to test here he is talking about the fact that the game become smooth when he delete hi save http answer ea com technical issue nhl input lag and delay p comme bizarre jeux ea souffrent mêmes bug énormes ça continue ea fc sauf cette fois achète plus daube ceux espèrent mieux visiblement raté tout pognon marketing input lag gameplay cassé dernier soucis autorité contrôle devraient million euro tous consommateurs floués depuis années pc p xbox series entre nhl fifa tous jeux frostbite fait plus forum où marquent comme résolu problèmes jamais montrer ça râle modos ea créent nouveau topic streameurs youtube parle comme hasard input lag bug majeurs jamais évoqués comme hasard,1,-0.008333333333333352,neutre,-0.3612,négatif
J'ai acheté ce jeu avec mes amis car il propose une fonctionnalité cross-plateforme. Quelle fut ma surprise lorsque j'ai constaté que le crossplay était indisponible après l'ajout d'une mise à jour proposée uniquement pour les joueurs PC ce qui créée un décalage de client et désactive momentanément le multi plateforme sur leur jeu. On rappelle que EA SPORTS génère 7 milliards d'euros par an grâce à leur licence phare et ne sont pas capable de proposer des serveurs fonctionnels après uniquement 1 semaine de jeu. Ajouté à cela que les serveurs étaient indisponibles le jour de la sortie du jeu car cette géante entreprise de développement n'a pas réussi à anticiper les milliers de connexions que leur jeu allait généré?Pour résumer ce FC 25 est une grande blague et EA ne voit en ce jeu qu'une pompe à fric pour tous les addicts aux pack opening en délaissant totalement les autres modes sans micro-transactions qui ne génèrent pas d'argent et qu'ils jugent par conséquent futiles. A VOMIR,4,1.0,02/10/24,XBOX,Novice,20,acheté jeu amis car propose fonctionnalité cross plateforme quelle surprise lorsque constaté crossplay indisponible après ajout mise jour proposée uniquement joueurs pc créée décalage client désactive momentanément multi plateforme jeu rappelle ea sport génère milliard euro an grâce licence phare capable proposer serveurs fonctionnels après uniquement semaine jeu ajouté cela serveurs indisponibles jour sortie jeu car cette géante entreprise développement a réussi anticiper milliers connexion jeu allait généré résumer fc grande blague ea voit jeu pompe fric tous addict pack opening délaissant totalement autres mode sans micro transaction génèrent argent jugent conséquent futiles a vomir,4,0.1,neutre,0.5719,positif
"D'habitude le jeu est correcte sans plus avant la 1er MaJ mais la il est déjà éclaté et remplis de glitch comme le speedboostles locks sur les passes degueulasses, le ballon rebondi de partout, hypermotion et le frostbite qui montre ses limite physique  qui rajoute cet effet de glisser sur le terrain et de lourdeur sur les joueursles animations ou l'on décolle sur 5men plus de ça tout les modes sont soumis a divers bug, comme des menu qui ne se charge pas, des crashs aléatoires, des invitations pour grouper entre amis qui bug tout le temps ( par contre la boutique UT fonctionne bien  ...)le mode RUSH est quand même la touche de fraicheur surtout en mode CLUB ça évite de jouer avec les horrible BOT",5,8.0,07/10/24,XBOX,Novice,20,habitude jeu correcte sans plus avant er maj déjà éclaté remplis glitch comme speedboostles lock pass degueulasses ballon rebondi partout hypermotion frostbite montre limite physique rajoute cet effet glisser terrain lourdeur joueursles animation décolle men plus ça tout mode soumis a diver bug comme menu charge crash aléatoires invitation grouper entre amis bug tout temp contre boutique ut fonctionne bien mode rush quand touche fraicheur surtout mode club ça évite jouer horrible bot,0,-1.0,négatif,-0.802,négatif
"Franchement cool, bonnes améliorations, jeu fluide sans trop de bug, appréciable, beaucoup de contenu également, quelques petits imperfection à corriger mais dans l'ensemble cest prometteur",16,11.0,08/10/24,XBOX,Actif,20,franchement cool bonnes améliorations jeu fluide sans trop bug appréciable beaucoup contenu également quelques petits imperfection corriger ensemble cest prometteur,2,0.35,positif,0.3182,positif
"Dommage....Bon jeux et de beaux efforts en ce qui concerne le gameplay et le mode carrière...par contre à quand un jeu fini à la sortie comme avant....on a toujours besoin d'attendre les maj pour jouer,  c'est penible.il y a de nombreux bugs, des maillots manquants,  il manque aussi des stades des visage etc...  et ea qui dit "" faite remonter les infos et on va arranger"" sérieusement !  faites le travail direct et honorer c'est pauvrz gens qui vous donnent 70e tous les ans pour après être déçu....vivement qu'il y ait une concurrence réel et là...tchao ea...",10,2.0,01/10/24,XBOX,Novice,20,dommage bon jeux beau effort concerne gameplay mode carrière contre quand jeu fini sortie comme avant a toujours besoin attendre maj jouer penible a nombreux bug maillot manquants manque aussi stades visage etc ea dit faite remonter info va arranger sérieusement faites travail direct honorer pauvrz gen donnent e tous an après être déçu vivement concurrence réel là tchao ea,0,0.1,neutre,0.4019,positif
"Ce jeux n'est absolument pas fini comme tout les précédent je vous déconseille fortement de l'acquérir,rempli de bug,la physique est tout aussi atroce que le précédent,les décision des arbitre non aucun sens les graphisme encore digne des console oldgen,fut n'en parlons pas, aucun effort de modération pour les cheater ou pour les joueur toxique,les serveur playmobile en carton insupportable un pattern reccurent chez ea,la seule chose qui marche au millimètre près dans ce jeux c'est les hors jeux régler à l'atome près...bref passez votre chemin si vous êtes raisonnable, en espérant qu'un studio digne de ce nom décide de confronté ea et de leur proposer un concurrent parce que le monopole et les abus de la monetisation à tout va pour tout et n'importe quoi on est à bout ils nous prennent vraiment pour des tirelire sans cervelle!!!Soit un jolie 1 sur 20 plus que mérité",1,1.0,16/11/24,XBOX,Novice,20,jeux absolument fini comme tout précédent déconseille fortement acquérir rempli bug physique tout aussi atroce précédent décision arbitre non aucun sen graphisme encore digne console oldgen parlons aucun effort modération cheater joueur toxique serveur playmobile carton insupportable pattern reccurent chez ea seule chose marche millimètre près jeux hors jeux régler atome près bref passez chemin si raisonnable espérant studio digne nom décide confronté ea proposer concurrent parce monopole abus monetisation tout va tout importe quoi bout prennent vraiment tirelire sans cervelle jolie plus mérité,0,0.0,neutre,-0.7579,négatif
"0/20 produit cassé : https://www.jeuxvideo.com/forums/42-3022063-74895354-1-0-1-0-input-lag.htminput lag offline ou online, sur tous les supports depuis FIFA 22FIFA une gigantesque arnaque marketing avec un moteur de jeu casséDepuis FIFA 22 c'est une catastrophe. (que ce soit sur PS5, PC ou Series X)input lag solo ou offline désastreux, jeu immonde.https://www.jeuxvideo.com/forums/42-3021124-70548196-1-0-1-0-article-interessant-sur-le-moteur-frostbite.htmhttps://www.jeuxvideo.com/forums/42-3021827-73059864-1-0-1-0-les-bugs-graphiques-en-images-les-joueurs-sont-des-lampes.htmet en vidéo :https://youtu.be/OjYIczSzqEA?feature=shared&t=291Je vous invite à lire tous les commentaires et les liens sous la description de la vidéo. Le moteur de jeu d'EA est un désastre. S'il y avait une haute autorité de contrôle de la qualité des jeux vidéo, jamais les FIFA ne verraient le jour en l'état actuel des choses. C'est bien de faire du marketing et de vendre un produit cassé..... en fait ça s'appelle juste du vol....NHL 22 la même chose :https://answers.ea.com/t5/Other-NHL-Games/Nhl-22-input-lag-and-delay/m-p/11591408#M3340https://answers.ea.com/t5/NHL-23/Input-Lag-Unresponsiveness/td-p/11949320https://answers.ea.com/t5/Other-NHL-Games/Nhl-22-input-lag-and-delay/m-p/11785609#M3469sur FIFA 23, effacer les saves rendaient la partie offline suivante fluide et sans input lag :cf commentaire de la vidéo :    If I delete my saves and disconnect from the Internet, the first offline game I play is super smooth! but after it seems to start to be delayed. no joke : If I delete my saves, the game is super smooth for 1 offline game. Someone from the NHL forum gave me the idea to delete the saves and to test, here he is talking about the fact that the game become smooth when he delete hi saves : https://answers.ea.com/t5/Technical-Issues/Nhl-22-input-lag-and-delay/m-p/11591408#M3340Comme c'est bizarre les jeux EA qui souffrent des mêmes bugs énormes.et ça continue sur EA FC 25 (sauf que cette fois je n'achète plus leur daube). Pour ceux qui espèrent du mieux, c'est visiblement raté. Tout le pognon dans le marketing et pour FUT mais l'input lag et le gameplay cassé c'est le dernier de leur soucis.S'il y avait une autorité de contrôle mais ils devraient des millions d'euros à tous les consommateurs floués depuis des années sur PC, PS5 et Xbox Series entre NHL et FIFA (tous leur jeux Frostbite en fait).plus leur forum où ils marquent comme résolu des problèmes qui ne le sont jamais. Et pour pas montrer que ça râle les modos EA qui créent un nouveau topic... et les streameurs youtube on en parle ?comme par hasard l'input lag et les bugs majeurs jamais évoqués comme par hasard.",0,5.0,28/10/24,XBOX,Novice,20,produit cassé http www jeuxvideo com forum input lag htminput lag offline online tous support depuis fifa fifa gigantesque arnaque marketing moteur jeu cassédepuis fifa catastrophe p pc series x input lag solo offline désastreux jeu immonde http www jeuxvideo com forum article interessant moteur frostbite htmhttps www jeuxvideo com forum bug graphiques image joueurs lampes htmet vidéo http youtu be ojyiczszqea feature shared invite lira tous commentaires lien sou description vidéo moteur jeu ea désastre haute autorité contrôle qualité jeux vidéo jamais fifa verraient jour état actuel choses bien faire marketing vendre produit cassé fait ça appelle juste vol nhl chose http answer ea com other nhl game nhl input lag and delay p http answer ea com nhl input lag unresponsiveness td p http answer ea com other nhl game nhl input lag and delay p fifa effacer save rendaient partie offline suivante fluide sans input lag cf commentaire vidéo if i delete my save and disconnect from the internet the first offline game i play is super smooth but after it seems to start to be delayed no joke if i delete my save the game is super smooth for offline game someone from the nhl forum gave the idea to delete the save and to test here he is talking about the fact that the game become smooth when he delete hi save http answer ea com technical issue nhl input lag and delay p comme bizarre jeux ea souffrent mêmes bug énormes ça continue ea fc sauf cette fois achète plus daube ceux espèrent mieux visiblement raté tout pognon marketing input lag gameplay cassé dernier soucis autorité contrôle devraient million euro tous consommateurs floués depuis années pc p xbox series entre nhl fifa tous jeux frostbite fait plus forum où marquent comme résolu problèmes jamais montrer ça râle modos ea créent nouveau topic streameurs youtube parle comme hasard input lag bug majeurs jamais évoqués comme hasard,1,-0.008333333333333352,neutre,-0.3612,négatif
"Vous avez le pouvoir de stopper cette mascarade en arretant d'acheter le jeu mais surtout en arretant d'acheter des cartes sur UT.Jeu scripté..... Les mems buts (ca par toujours en lucarnes meme quand on tire a ras de terre), le gardien qui parade mais renvoie sur l'attaquant adverse seul, les passe en retrait + tir = personne qui réagit et but.Les bugs qui sont présent depuis fifa 15 mais avec de nouveaux bugs en plus chaque année.Stop de pleurer mais d'acheter le jeu tout les ans",0,17.0,01/11/24,XBOX,Actif,20,pouvoir stopper cette mascarade arretant acheter jeu surtout arretant acheter carte ut jeu scripté mem buts ca toujours lucarnes meme quand tire a ra terre gardien parade renvoie attaquant adverse seul passe retrait tir personne réagit but bug présent depuis fifa nouveaux bug plus chaque année stop pleurer acheter jeu tout an,0,-0.25,négatif,-0.6486,négatif
